,Id,PID,MS SubClass,Lot Frontage,Lot Area,Alley,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,Bsmt Qual ord,Bsmt Cond ord,Garage Qual ord,Garage Cond ord,Age,Age_Remod,Remod_Yes,garage_yes,basement_yes,Wood_Deck_Yes,Open_Porch_Yes,Enclosed_Porch_Yes,3Ssn_Porch_Yes,Screen_Porch_Yes,Home_New,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Street_Pave,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Bsmt Exposure_Good,Bsmt Exposure_Min,Bsmt Exposure_NA,Bsmt Exposure_None,Bsmt Qual_Fair,Bsmt Qual_Good,Bsmt Qual_NA,Bsmt Qual_Poor,Bsmt Qual_Typical,Bsmt Cond_Fair,Bsmt Cond_Good,Bsmt Cond_NA,Bsmt Cond_Poor,Bsmt Cond_Typical,BsmtFin Type 1_Avg_Rec_Room,BsmtFin Type 1_Below_Avg_Liv_Q,BsmtFin Type 1_Good_Liv_Q,BsmtFin Type 1_Low_Qual,BsmtFin Type 1_NA,BsmtFin Type 1_Unfinished,BsmtFin Type 2_Avg_Rec_Room,BsmtFin Type 2_Below_Avg_Liv_Q,BsmtFin Type 2_Good_Liv_Q,BsmtFin Type 2_Low_Qual,BsmtFin Type 2_NA,BsmtFin Type 2_Unfinished,Garage Finish_NA,Garage Finish_RoughFin,Garage Finish_Unf,Garage Qual_Fair,Garage Qual_Good,Garage Qual_NA,Garage Qual_Poor,Garage Qual_Typical,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detached,Garage Type_NA,Garage Cond_Fair,Garage Cond_Good,Garage Cond_NA,Garage Cond_Poor,Garage Cond_Typical,Paved Drive_Paved,Paved Drive_Paved_Partial,Utilities_NoSeWa,Utilities_NoSewr,Lot Shape_Mod_Irreg,Lot Shape_Reg,Lot Shape_Slight_Irreg,Land Contour_Depression,Land Contour_Hillside,Land Contour_Lvl,Land Slope_Mod,Land Slope_Sev,Lot Config_CulDSac,Lot Config_Front_2,Lot Config_Front_3,Lot Config_Inside,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Yr Sold X Exter Qual,Yr Sold X Age,Exter Qual X Age,Yr Sold X Bedroom AbvGr,Exter Cond X Lot Area,Yr Sold X Lot Area,Exter Cond X Kitchen Qual,Home_New X BsmtFin SF 1,Exter Qual X Overall Cond,Kitchen Qual X Age,Kitchen AbvGr X Lot Area,Kitchen Qual X Kitchen AbvGr,Exter Cond X Overall Cond,Exter Qual X Total Bsmt SF,Kitchen AbvGr X Overall Cond,Exter Cond X Gr Liv Area,Home_New X Full Bath,Exter Qual X Heating QC,Exter Qual X Gr Liv Area,Home_New X Bsmt Full Bath,Yr Sold X Gr Liv Area
1608,479,528240060,80,0.0,7750,,8,5,2002,2002,VinylSd,0.0,4,3,353.0,0.0,55.0,408.0,5,1,779,640,0,1419,1.0,0.0,2,1,3,1,4,7,7,1,TA,2002.0,2.0,527.0,120,0,0,0,0,0,,,,0,3,2009,184100,4,3,3.0,3.0,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8036,14063,28,6027,23250,15569750,12,0.0,20,28,7750,4,15,1632.0,5,4257,0,20,5676,0.0,2850771
1609,1657,527357020,20,128.0,13001,,6,5,1971,1971,HdBoard,176.0,3,3,492.0,121.0,1012.0,1625.0,3,1,1220,0,0,1220,0.0,1.0,2,0,2,1,3,6,7,1,TA,1971.0,2.0,944.0,0,0,249,0,0,0,,,,0,9,2007,170000,3,3,3.0,3.0,36,36,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6021,72252,108,4014,39003,26093007,9,0.0,15,108,13001,3,15,4875.0,5,3660,0,9,3660,0.0,2448540
1610,937,909452050,80,0.0,13607,,6,6,1986,1986,VinylSd,242.0,3,4,454.0,0.0,118.0,572.0,4,1,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,7,1,TA,1986.0,2.0,501.0,400,112,0,0,0,0,,,Shed,1500,4,2009,208000,3,3,3.0,3.0,23,23,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6027,46207,69,6027,54428,27336463,12,0.0,18,69,13607,3,24,1716.0,6,7928,0,12,5946,0.0,3981838
1611,879,907290210,120,0.0,4435,,6,5,2003,2003,VinylSd,170.0,4,3,685.0,0.0,163.0,848.0,5,1,848,0,0,848,1.0,0.0,1,0,1,1,4,4,7,0,,2003.0,2.0,420.0,140,0,0,0,0,0,,,,0,5,2009,140000,4,3,3.0,3.0,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8036,12054,24,2009,13305,8909915,12,0.0,20,24,4435,4,15,3392.0,5,2544,0,20,3392,0.0,1703632
1612,945,911370500,120,44.0,3843,,8,5,2007,2008,CmentBd,174.0,5,3,1476.0,0.0,120.0,1596.0,5,1,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,7,1,Gd,2007.0,2.0,482.0,162,53,0,153,0,0,,,,0,6,2009,230000,5,3,3.0,3.0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10045,4018,10,4018,11529,7720587,15,0.0,25,10,3843,5,15,7980.0,5,4944,0,25,8240,0.0,3310832
1613,1010,527183060,120,65.0,5950,,8,5,1989,1989,HdBoard,0.0,4,3,319.0,0.0,1018.0,1337.0,4,1,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,7,1,TA,1989.0,2.0,462.0,0,73,154,0,0,0,,,,0,4,2008,188500,4,3,3.0,3.0,19,19,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8032,38152,76,4016,17850,11947600,12,0.0,20,76,5950,4,15,5348.0,5,4011,0,16,5348,0.0,2684696
1614,2861,909276070,50,80.0,12400,,5,6,1940,1950,Wd Sdng,0.0,3,3,602.0,0.0,299.0,901.0,3,1,1125,592,0,1717,0.0,0.0,1,1,2,1,3,7,7,1,Gd,1940.0,1.0,410.0,0,0,0,0,113,0,,,,0,2,2006,194000,4,3,3.0,3.0,66,56,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6018,132396,198,4012,37200,24874400,9,0.0,18,198,12400,3,18,2703.0,6,5151,0,9,5151,0.0,3444302
1615,1245,535180120,20,75.0,10425,,5,5,1956,1958,MetalSd,0.0,3,3,774.0,0.0,330.0,1104.0,4,1,1104,0,0,1104,1.0,0.0,1,0,3,1,3,5,7,0,,1956.0,1.0,384.0,0,0,0,0,0,0,,,,0,4,2008,133000,3,3,3.0,3.0,52,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6024,104416,156,6024,31275,20933400,9,0.0,15,156,10425,3,15,3312.0,5,3312,0,12,3312,0.0,2216832
1616,854,907201220,20,0.0,16269,,5,5,1978,1978,MetalSd,76.0,3,3,625.0,0.0,282.0,907.0,3,1,907,0,0,907,0.0,0.0,1,0,3,1,3,5,7,0,,1978.0,1.0,343.0,72,0,0,0,0,0,,MnPrv,,0,7,2009,140000,4,3,3.0,3.0,31,31,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6027,62279,93,6027,48807,32684421,9,0.0,15,93,16269,3,15,2721.0,5,2721,0,9,2721,0.0,1822163
1617,1437,907181120,60,68.0,8998,,7,5,2000,2000,VinylSd,120.0,4,3,527.0,0.0,255.0,782.0,5,1,782,870,0,1652,0.0,0.0,2,1,3,1,4,6,7,0,,2000.0,2.0,532.0,0,70,0,0,0,0,,,,0,6,2008,207500,4,3,3.0,3.0,8,8,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8032,16064,32,6024,26994,18067984,12,0.0,20,32,8998,4,15,3128.0,5,4956,0,20,6608,0.0,3317216
1618,586,534128190,60,80.0,10400,,6,7,1967,1997,MetalSd,256.0,3,3,0.0,0.0,932.0,932.0,4,1,1271,1369,0,2640,0.0,0.0,2,1,5,1,4,8,7,1,TA,1967.0,2.0,515.0,0,120,0,0,168,0,,,,0,5,2009,256900,3,3,3.0,3.0,42,12,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6027,84378,126,10045,31200,20893600,12,0.0,21,168,10400,4,21,2796.0,7,7920,0,12,7920,0.0,5303760
1619,1947,535375130,50,60.0,10134,,5,6,1940,1950,MetalSd,0.0,3,3,0.0,0.0,735.0,735.0,4,1,735,299,0,1034,0.0,0.0,1,0,2,1,3,5,7,0,,1940.0,1.0,240.0,0,39,0,0,0,0,,,,0,7,2007,109000,3,3,3.0,3.0,67,57,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6021,134469,201,4014,30402,20338938,9,0.0,18,201,10134,3,18,2205.0,6,3102,0,12,3102,0.0,2075238
1620,815,906226140,90,64.0,7007,,5,5,1979,1979,HdBoard,0.0,3,3,0.0,0.0,0.0,0.0,3,1,1513,0,0,1513,0.0,0.0,2,0,4,2,3,8,7,0,,1979.0,2.0,400.0,0,0,0,0,0,0,,,,0,6,2009,113722,0,0,3.0,3.0,30,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6027,60270,90,8036,21021,14077063,9,0.0,15,90,14014,6,15,0.0,10,4539,0,9,4539,0.0,3039617
1621,831,906392110,20,78.0,11645,,8,5,2005,2006,VinylSd,76.0,4,3,24.0,0.0,1474.0,1498.0,5,1,1498,0,0,1498,0.0,0.0,2,0,3,1,4,7,7,1,Gd,2005.0,3.0,844.0,144,98,0,0,0,0,,,,0,3,2009,237000,5,3,3.0,3.0,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8036,8036,16,6027,34935,23394805,12,0.0,20,16,11645,4,15,5992.0,5,4494,0,20,5992,0.0,3009482
1622,1919,535151110,20,60.0,8250,,5,7,1963,1963,MetalSd,0.0,3,3,288.0,0.0,765.0,1053.0,4,1,1053,0,0,1053,1.0,0.0,1,0,3,1,4,6,7,0,,1994.0,2.0,692.0,240,0,0,0,109,0,,,,0,7,2007,142100,3,3,3.0,3.0,44,44,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6021,88308,132,6021,24750,16557750,12,0.0,21,176,8250,4,21,3159.0,7,3159,0,12,3159,0.0,2113371
1623,2306,526302030,20,0.0,11027,,6,5,1954,1954,Wd Sdng,28.0,3,3,468.0,539.0,171.0,1178.0,4,1,1293,0,0,1293,1.0,0.0,2,0,2,1,3,5,7,0,,1954.0,2.0,452.0,280,0,0,0,0,0,,,,0,5,2006,149900,3,3,3.0,3.0,52,52,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6018,104312,156,4012,33081,22120162,9,0.0,15,156,11027,3,15,3534.0,5,3879,0,12,3879,0.0,2593758
1624,430,528108130,20,95.0,12350,,9,5,2008,2008,VinylSd,450.0,5,3,1232.0,0.0,788.0,2020.0,5,1,2020,0,0,2020,1.0,0.0,2,0,3,1,5,7,7,1,Gd,2008.0,3.0,896.0,192,98,0,0,0,0,,,,0,5,2009,404000,5,3,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10045,2009,5,6027,37050,24811150,15,0.0,25,5,12350,5,15,10100.0,5,6060,0,25,10100,0.0,4058180
1625,2618,535425080,60,0.0,18275,,7,8,1962,1998,Plywood,0.0,3,3,636.0,0.0,802.0,1438.0,3,1,1900,548,0,2448,1.0,0.0,3,0,3,1,3,9,7,2,Gd,1962.0,2.0,441.0,520,102,0,0,0,0,,,,0,9,2006,277500,3,3,3.0,3.0,44,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6018,88264,132,6018,54825,36659650,9,0.0,24,132,18275,3,24,4314.0,8,7344,0,9,7344,0.0,4910688
1626,245,906201030,60,77.0,9206,,6,5,1985,1985,HdBoard,336.0,4,3,0.0,0.0,741.0,741.0,3,1,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,7,1,TA,1985.0,2.0,476.0,192,46,0,0,0,0,,,,0,6,2010,178000,4,3,3.0,3.0,25,25,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8040,50250,100,6030,27618,18504060,12,0.0,20,100,9206,4,15,2964.0,5,5196,0,12,6928,0.0,3481320
